"X_uuid","region","district","settlement","X_observation_gps_longitude","X_observation_gps_latitude"
"36740240-2af9-42ba-99cd-d6e5d168a52a","Bakool","Waajid","NA-3801-E28-003","43.25150223027535","3.804219159211624"
"58868930-ef5f-41ef-ab1a-ad0988839d47","Bakool","Waajid","NA-3801-E28-004","43.248799880378","3.808371200222826"
"186a1e65-4c83-4277-ba37-f29b6c9de8ca","Bakool","Waajid","NA-3801-E28-004","43.24890488559185","3.808330197269167"
"9773c73d-b899-4add-8f86-31c468537722","Bakool","Waajid","NA-3801-E28-004","43.24877388913935","3.8083187899607687"
"84a0b93c-c15b-4c1b-97d1-3727cf7b0dde","Bari","Qardho","NC-3909-M24-005","49.08809004351497","9.51708824839443"
"95d8684f-5016-4a15-ac1e-7ab4e913b35d","Banadir","Mogadishu-Daynile","other","45.25154351256788","2.0711786253377795"
"1a23af9a-c6df-47a2-b852-70297411b367","Banadir","Mogadishu-Daynile","other","45.251391381025314","2.0708164013922215"
"b1f1f080-5fe1-49df-b1c2-ba0fbc4a9379","Banadir","Mogadishu-Daynile","other","45.25133019313216","2.0712955947965384"
"40ef0242-1d0a-4c3d-b00f-48c9e23b365f","Banadir","Mogadishu-Daynile","other","45.28819","2.0516116666666666"
"7d9ae268-9339-4d78-bfad-528f6662dc24","Banadir","Mogadishu-Daynile","other","45.28700833333334","2.0514966666666665"
"be38bc65-400c-485e-880d-c879ddc9111e","Banadir","Mogadishu-Daynile","other","45.287461666666665","2.0513133333333333"
"4d09d11d-1435-4144-aba1-d5941dd0d38a","Lower Juba","Kismayo","other","42.529264","-0.3601894"
"c4aba45b-335e-4b9e-84bb-47669d83683e","Lower Juba","Kismayo","other","42.5294213","-0.3601756"
"14673419-7a29-41bc-a6c8-cfc19ebb85ec","Banadir","Mogadishu-Daynile","other","45.28828166666667","2.050515"
"379a9114-3933-477c-9893-117f5d2285dd","Lower Juba","Kismayo","other","42.5352661","-0.3299804"
"75471dc3-408c-4f75-bcdd-c0ece79908c4","Lower Juba","Kismayo","other","42.5351316","-0.3302281"
"635cf657-614b-407e-824c-bd95d7631ce4","Lower Juba","Kismayo","other","42.53531","-0.3297861"
"56c542f8-26ac-4b2b-af6e-c52f55ab776c","Lower Juba","Kismayo","other","42.5373394","-0.3314142"
"cac00427-7010-4cba-b520-95e5e9e09838","Lower Juba","Kismayo","other","42.5374101","-0.3312939"
"ca33d773-e32c-4e85-8369-bdc1396473f7","Lower Juba","Kismayo","other","42.5374917","-0.3309686"
"51cc1060-f51c-4bd6-bc79-4ea7203c873e","Lower Juba","Kismayo","other","42.5373492","-0.3311082"
"e23b0850-0c6e-4168-8d48-1d07e8af440c","Lower Juba","Kismayo","other","42.5373516","-0.3312067"
"d351245c-f5ff-4017-b0e9-3627f14cc8c0","Lower Juba","Kismayo","other","42.5374014","-0.331119"
"c654c829-6d64-41a8-8f47-8888dcfab1d3","Banadir","Mogadishu","other","45.239208738181375","2.0664589438017114"
"a629cabc-e112-400f-8725-e80b29ec6651","Banadir","Mogadishu","other","45.23935091024228","2.0664475623395755"
"b1af92d6-b9d1-4bfc-8891-5f028ff8efc8","Banadir","Mogadishu","other","45.238980951683246","2.066510868080868"
"eecc6426-5d08-4539-81b0-0ee96959997c","Banadir","Mogadishu","other","45.23901242025478","2.0665800581105915"
"1177e443-04e2-475c-8d82-1e80c42d9861","Banadir","Mogadishu-Hodan","other","45.307203333333334","2.041416666666667"
"b2cea9ab-da09-4ab4-988b-56ce1c4433a2","Banadir","Mogadishu-Hodan","other","45.3035","2.046105"
"7c9b5eaf-17b7-4229-a419-66dfb502f343","Banadir","Mogadishu-Hodan","other","45.30311833333334","2.046266666666667"
"370871b0-c140-4634-a1f0-0937264779ce","Banadir","Mogadishu-Hodan","other","45.30325","2.0465533333333337"
"f37f1072-7e07-4ee8-9e76-618c6427b10f","Banadir","Mogadishu-Hodan","other","45.303414999999994","2.0454383333333337"
"4eb01b39-5ec8-4ba2-b70b-8f4fe622fe1d","Banadir","Mogadishu-Hodan","other","45.30372333333333","2.045335"
"51de958d-1cb9-4b04-87b3-5997600e21bf","Banadir","Mogadishu-Hodan","other","45.30388666666666","2.0458616666666667"
"cd8593bd-2b1d-4a8e-80b5-0c37f61a4614","Banadir","Mogadishu-Hodan","other","45.303189999999994","2.0453466666666666"
"ad6e42e0-6ecd-4e83-855b-c67856c11ad0","Banadir","Mogadishu-Hodan","other","45.30489833333333","2.0410266666666668"
"fc43f0f7-566a-4faf-bcf7-83c3ec1ef228","Banadir","Mogadishu-Hodan","other","45.30511666666666","2.0417216666666667"
"d29f7551-1fe2-4c8f-a12d-294dead6c52b","Banadir","Mogadishu-Hodan","other","45.317208264023066","2.034647651016712"
"d0e5c2eb-1e90-4e8e-a072-b02fae440613","Banadir","Mogadishu-Hodan","other","45.31724120490253","2.0346098486334085"
"a47668a3-2885-4f0b-83df-6410f962fde1","Banadir","Mogadishu-Hodan","other","45.31442329287529","2.0350574841722846"
"c2dfb6dc-dc86-4c97-bd40-cb87e4e7bed0","Banadir","Mogadishu-Hodan","other","45.31442823819816","2.0350945740938187"
"cb173437-4683-425c-b79f-ebe9cc81d913","Banadir","Mogadishu-Hodan","other","45.31451473943889","2.035163724794984"
"7afff6cc-b922-427c-a441-a336c296db7c","Banadir","Mogadishu-Hodan","other","45.31449068337679","2.035128688439727"
"f3a72a04-d44e-4404-936d-09463f56b381","Banadir","Mogadishu-Hodan","other","45.31445891596377","2.0350920176133513"
"4e76f91d-7b29-4179-aded-f57781f411d0","Banadir","Mogadishu-Hodan","other","45.31963298097253","2.0268242759630084"
"10ff9794-9896-4eb9-af1f-56fafaccfd10","Banadir","Mogadishu-Hodan","other","45.31953533180058","2.0301256980746984"
"d82102a1-5773-4eed-aad0-7be47030bdd4","Banadir","Mogadishu-Hodan","other","45.319703724235296","2.030183323659003"
"0428c126-7a39-42c5-b737-2ddc5e8f4b3c","Bari","Qardho","other","49.0810931","9.5063507"
"3bf84952-0ad9-4645-97c4-acbebcf617d2","Bari","Qardho","other","49.081034","9.5062393"
"f57cb036-e070-4d6f-a02d-a06b9384d7cb","Bari","Qardho","other","49.081007","9.5063354"
"f9d1fdf2-d337-4a40-8b4e-7f141ef96068","Bari","Qardho","other","49.0805615","9.5035397"
"13888304-8d39-4fcd-89c7-34025f5439c2","Bakool","Waajid","NA-3801-E28-004","43.23569551","3.80945584"
"b9f48d7c-5a8e-4563-b76e-e68a81a85fdc","Bari","Qardho","other","49.0808974","9.5062933"
"88b9fcc3-b2ba-4afa-8999-7c54044e182f","Bakool","Waajid","NA-3801-E28-004","43.23561311","3.80963426"
"52264263-8c38-439e-8db3-69cec8c2e4c2","Bakool","Waajid","NA-3801-E28-004","43.23554821","3.80961502"
"d5f16995-8935-43c7-947d-e61f6a528631","Bakool","Waajid","NA-3801-E28-004","43.23549511","3.80929712"
"4c664a99-c650-48e0-92ea-71128cb099a8","Bakool","Waajid","NA-3801-E28-004","43.23564946","3.80967527"
"f537ab26-84a1-482a-95b0-dd04ecbdbbfe","Bakool","Waajid","NA-3801-E28-004","43.23564595","3.80954881"
"c1ecfef9-6460-4aea-83f9-c0f0e76e49d8","Bari","Qardho","other","49.0809864","9.5035787"
"1e693248-3e1b-4cb5-85ae-a68aad0d5435","Bakool","Waajid","NA-3801-E28-004","43.23560169","3.80968235"
"33f45822-fa3a-4ffe-91c9-e442891bfb9a","Bari","Qardho","other","49.0812715","9.5063601"
"25bc76b7-9ded-4208-8bcb-866b1f17dd35","Bari","Qardho","other","49.0806015","9.5035219"
"33d06ee7-3009-4d2e-8da7-e51ef3b04a20","Bari","Qardho","other","49.0812387","9.5012823"
"6b75f4c9-1f7e-4f7d-ab53-81a11cdf4e18","Bari","Qardho","other","49.0849097","9.5084821"
"80c40bf6-1b8b-4896-9f90-bf389190bdc8","Bari","Qardho","NC-3909-M24-003","49.080277","9.5034844"
"f274e5ca-f029-4caa-85d3-042a6485beb7","Bari","Qardho","NC-3909-M24-003","49.0802701","9.5036093"
"931fb47d-f892-43fd-8f3d-807da7ba547f","Bari","Qardho","NC-3909-M24-003","49.0804282","9.5035561"
"b24aaa64-36e1-4e91-949a-ce380e67d782","Bari","Qardho","NC-3909-M24-003","49.0803278","9.5035996"
"828d140b-64a7-4f11-a647-b023fb234b66","Banadir","Mogadishu-Daynile","other","45.30007565394044","2.0428985450416803"
"c3fbd9e9-2828-4402-8c93-18b3eaf83540","Bari","Bossaso","NC-3901-T26-001","49.1691916","11.2834863"
"344d40d3-db0f-4a3d-83d1-971be57688d1","Bari","Bossaso","NC-3901-T26-001","49.1698144","11.2835149"
"46098118-efd0-47bd-98d7-f3fb41787136","Bari","Bossaso","NC-3901-T26-001","49.1700199","11.2832954"
"98b0aeae-1638-4253-abc3-bd8f9c52e646","Bari","Bossaso","NC-3901-T26-001","49.1698045","11.2834534"
"f5859a60-fb8b-4261-a304-7580ad6d2a38","Bari","Bossaso","NC-3901-T26-001","49.1694764","11.2837682"
"92b0b58d-1d63-4f4f-8961-060683932977","Bari","Bossaso","NC-3901-T26-001","49.1696061","11.2846929"
"7883149b-c60d-4554-9af7-b1058ab64574","Bari","Bossaso","NC-3901-T26-001","49.1692895","11.2844654"
"10d55caa-6fcb-4b12-ba60-c2d3c3f839ef","Lower Juba","Kismayo","other","42.5295909","-0.3603497"
"e80117af-fbd9-47dd-85ee-bf3fcbd28ed5","Lower Juba","Kismayo","other","42.5296741","-0.3602705"
"69d4e1cf-51df-4433-9071-01f3d15aa360","Lower Juba","Kismayo","other","42.5352397","-0.329905"
"e3fabea4-4782-4794-8cb4-db1c2e6833b5","Lower Juba","Kismayo","other","42.535196","-0.3298319"
"cabbe5a0-c3c3-4ca5-8962-07be35c71235","Lower Juba","Kismayo","other","42.5374941","-0.3313528"
"cfbe754d-e454-42d9-bb08-8f48ea3aed98","Lower Juba","Kismayo","other","42.5376085","-0.3313129"
"bdc67e54-20e6-423a-8aec-4239acd02f35","Lower Juba","Kismayo","other","42.5375556","-0.3311884"
"9f05a809-38c0-45d3-b99b-8bafd4cfade8","Lower Juba","Kismayo","other","42.5377223","-0.3308467"
"228536d1-0f8f-4e4b-ad0c-c24d1bc81c96","Lower Juba","Kismayo","other","42.5378634","-0.3308206"
"2a26338a-b3c6-4143-8a59-fac0223b86eb","Lower Juba","Kismayo","other","42.5378099","-0.33102"
"6ff735d0-da3d-487a-9bdc-717f73151d54","Lower Juba","Kismayo","other","42.5379343","-0.3310231"
"fcd04633-2a53-4c6c-9453-a3f1d3bbf118","Lower Juba","Kismayo","other","42.5376737","-0.3310315"
"37e3b19b-7f96-4ea3-b6df-ca4114e062f8","Banadir","Mogadishu-Hodan","other","45.30595310040718","2.042909269303246"
"0ddef541-93a0-49e5-aaac-a954740515bf","Banadir","Mogadishu-Hodan","other","45.30602737114255","2.0428885168935427"
"ee4d9a35-6d5f-4b99-9434-b9339533295c","Banadir","Mogadishu-Hodan","other","45.30377822458202","2.0464054166752397"
"5fa86098-c732-4695-9edc-41c6a36f1c96","Banadir","Mogadishu-Hodan","other","45.30380229457235","2.0461107822621485"
"72b4d644-6648-4805-b954-20d29af7e3f5","Banadir","Mogadishu-Hodan","other","45.30346983444108","2.045801458308631"
"98b84cfa-1806-402e-b70d-96a06ff23ba2","Banadir","Mogadishu-Hodan","other","45.302961239642336","2.0459480452959675"
"df3a3a5b-3dd5-438e-b83b-8e4e567a1898","Banadir","Mogadishu-Hodan","other","45.30375379963822","2.04506500751545"
"2d363e52-329a-45a8-87e1-84ed6d4313c0","Banadir","Mogadishu-Hodan","other","45.30475622685538","2.0409619268565526"
"d8de7139-0ce9-41dc-9de1-a88ccf44d9c2","Banadir","Mogadishu-Hodan","other","45.304693606812755","2.0410266717657324"
"3f1208a6-5bfe-4b3a-97ea-6653e5292108","Banadir","Mogadishu","other","45.24406078","2.06561602"
"d7a05412-e1a0-4696-afb2-e262f816e834","Banadir","Mogadishu","other","45.24401246","2.06530718"
"b451d0e7-4054-4c1e-80bd-8f1a13351820","Banadir","Mogadishu","other","45.24405032","2.06545134"
"a489f917-a5e3-4fda-ae8e-e3b1fa10791f","Bari","Bossaso","NC-3901-T26-001","49.165652","11.2820192"
"74141c65-54b1-4bed-9a12-f7c9be192651","Bari","Bossaso","NC-3901-T26-001","49.1651917","11.282836"
"5c7dee23-c2a8-493f-aac4-c9eb386b16f2","Bari","Bossaso","NC-3901-T26-001","49.1651509","11.2815918"
"96a895ec-9082-48e6-9a32-ce7ef5bcdaba","Bari","Bossaso","NC-3901-T26-001","49.1649894","11.2820305"
"9fba000a-f2eb-4d52-ae59-f5b378d0e6ad","Bari","Bossaso","NC-3901-T26-001","49.1648683","11.2823054"
"424b5021-28fa-4f1a-9255-ef5dafea5ecf","Bari","Bossaso","NC-3901-T26-001","49.1643847","11.282516"
"9da5b3a0-b1e6-44e6-ba14-802501d89aa4","Bari","Bossaso","NC-3901-T26-001","49.1642758","11.2826259"
"993811f5-0895-47bd-96e9-ec8628a1a5a1","Bari","Bossaso","NC-3901-T26-001","49.1647407","11.2827389"
"5da49d2d-2f0e-42cd-85c2-1274aef87b99","Bari","Bossaso","NC-3901-T26-001","49.1648152","11.2822372"
"27d4cc52-a9c3-428e-834f-52d9c7d6ce9d","Banadir","Mogadishu-Daynile","other","45.28987525907946","2.050683558342222"
"e53a4011-e9ad-4a1e-986e-4ca6260539ba","Banadir","Mogadishu-Daynile","other","45.288222222095854","2.0522864130343996"
"89800a7c-4961-44f8-8b7b-41c956e06505","Banadir","Mogadishu-Daynile","other","45.2884229650733","2.052277764731188"
"c1d02cbd-faba-4ef8-afdd-be54e6e0e47c","Banadir","Mogadishu-Daynile","other","45.28981108722052","2.05078374459317"
"90c45f66-71fb-41eb-bc98-e73dd9552076","Banadir","Mogadishu-Daynile","other","45.29103742423643","2.0506505373826927"
"38b44de7-ead0-41eb-9f8a-f5204ce59f81","Banadir","Mogadishu-Hodan","other","45.30611939","2.04262734"
"eb5e8823-39ed-43e1-a856-7023849f79c0","Banadir","Mogadishu-Hodan","other","45.30601076","2.04285042"
"9ee4d31d-376d-40d3-9796-a27d5cfb38bd","Banadir","Mogadishu-Hodan","other","45.30601397","2.04278048"
"fd5ec447-c4af-47d2-8611-51df2c15016f","Banadir","Mogadishu-Hodan","other","45.31719545","2.03465368"
"007d2f16-79fb-4f9c-9ec3-2ad1885fff57","Banadir","Mogadishu-Hodan","other","45.31722215","2.0346189"
"030a3457-f645-4308-8f98-fccbf15b8309","Banadir","Mogadishu-Hodan","other","45.3145719","2.03517523"
"393a1f51-f1da-4db4-a1d6-73722aebae2a","Banadir","Mogadishu-Hodan","other","45.31443542","2.03510996"
"526513f5-888d-4881-9534-9a159db3c620","Banadir","Mogadishu-Hodan","other","45.31453828","2.03511977"
"d0269e79-0668-4393-beca-91f552416b94","Banadir","Mogadishu-Hodan","other","45.31344358","2.03392315"
"94404e06-b2a3-4c6b-aa47-f0b0da450c34","Banadir","Mogadishu-Hodan","other","45.31455592","2.03512643"
"5bb42dbf-2e96-46f2-af2d-7b97eb793af2","Banadir","Mogadishu-Hodan","other","45.31442515","2.03514316"
"c2c58c17-4eee-4369-8539-054dee1dc4c2","Banadir","Mogadishu","other","45.31446119","2.03876504"
"a67a8ca5-a5a3-470b-b0c2-ab141b5b062c","Banadir","Mogadishu-Hodan","other","45.30606626","2.04288385"
"9def368d-b55a-41ce-a156-fae3fbcadc37","Banadir","Mogadishu-Hodan","other","45.30653634","2.04220759"
"c9835e26-2e78-49ec-b5b0-91ce276c83d5","Banadir","Mogadishu-Hodan","other","45.30600983","2.04290191"
"3602c03d-41ce-47bc-82a1-131f7bd2448b","Banadir","Mogadishu-Hodan","other","45.30608242","2.04285362"
"0c479e42-9a81-44da-b906-0342feb8b503","Banadir","Mogadishu-Hodan","other","45.31725456","2.03467488"
"1a69f417-f9a7-4c1e-ae9f-6d63fbe94b17","Banadir","Mogadishu-Hodan","other","45.31723915","2.03464979"
"569d6ad5-320f-4e91-9b79-b398092ba19e","Banadir","Mogadishu-Hodan","other","45.31441125","2.03513248"
"5d65da74-d238-4485-b4c5-4ec47751f4fe","Banadir","Mogadishu-Hodan","other","45.31424638","2.03507609"
"8b221b67-283d-4ac9-8792-e0cfb29d7363","Banadir","Mogadishu-Hodan","other","45.31438918","2.03515532"
"b4de30dd-09fc-43cb-bd73-72f9b374c8c7","Banadir","Mogadishu-Hodan","other","45.31341018","2.03387547"
"015a5e3a-163a-4f84-9d79-c3d415fc14f6","Banadir","Mogadishu-Hodan","other","45.3136479","2.03423455"
"daf3fe32-9d36-48f8-a83b-e0a30e4a266f","Banadir","Mogadishu-Hodan","other","45.31445972","2.03511689"
"77ca7248-71f8-4d4c-adb7-9380975caff0","Bari","Bossaso","other","49.1684792","11.2843511"
"364cad01-efc2-4f2d-a700-d7d9f9e5ec61","Bari","Bossaso","NC-3901-T26-001","49.1686048","11.2843743"
"5b22d32e-10af-4776-95c1-c2a84bcb7f44","Bari","Bossaso","NC-3901-T26-002","49.1687593","11.2841723"
"e2c16323-4511-4ce4-945e-9c32f6988f43","Bari","Bossaso","NC-3901-T26-001","49.1688625","11.284537"
"74185c33-0120-445b-bb17-68b91052b4da","Bari","Bossaso","NC-3901-T26-003","49.1687948","11.2846207"
"706da2e3-4609-462e-ad92-6310c6652d23","Banadir","Mogadishu","other","45.24404552191648","2.065544760148399"
"e98e670b-e9b1-475b-abbc-41d9d4bf3277","Banadir","Mogadishu","other","45.243822172304895","2.0653703638085243"
"9229daa0-cd5d-4a0c-a1ed-af70870e36b2","Banadir","Mogadishu","other","45.24326147711163","2.0650474307748468"
"0884bcaf-8aed-4710-b04a-ce5fdcac7e92","Banadir","Mogadishu","other","45.24270528502766","2.0643941401229986"
"e1a92d87-567d-49c8-824e-907ae09a505f","Banadir","Mogadishu-Daynile","other","45.25168166666667","2.071115"
"00bbf42c-0161-4a54-b0d8-53bbe88dd6ca","Banadir","Mogadishu-Daynile","other","45.25194166666667","2.0712383333333335"
"e4098541-0ac8-44af-9f4a-994b8ec4d96c","Banadir","Mogadishu-Daynile","other","45.25167166666667","2.0709933333333335"
"81deeb93-1779-43c8-b7fc-f04cdc1cb7f1","Banadir","Mogadishu-Daynile","other","45.251911666666665","2.07119"
"31f47b86-7d57-47b3-84fb-559424552b14","Banadir","Mogadishu-Daynile","other","45.251755","2.071003333333333"
"2924cef1-6d05-4985-9e21-c440d81811e2","Bari","Bossaso","other","49.2123488","11.267316"
"4d5fbf99-ce3f-4991-8ecc-bdcf15d71270","Bari","Bossaso","other","49.2120019","11.2672165"
"c79317a4-b5f4-41b0-b55c-42cbfabd706a","Bari","Bossaso","other","49.2120179","11.2677553"
"1c477930-70b2-4a43-9f55-3185d1bce703","Bari","Bossaso","other","49.202294","11.2652917"
"bc7e853f-d7d1-4a73-94ea-035ec0340261","Bari","Bossaso","other","49.2120113","11.2684706"
"0213e995-550d-4dfc-bf9d-539cd2658f0d","Banadir","Mogadishu-Daynile","other","45.25435170158744","2.073938073590398"
"339defd7-873a-492f-a25c-816b5ba94a0b","Banadir","Mogadishu-Daynile","other","45.25388742797077","2.0737138157710433"
"9e4731e1-ef52-4084-b283-a23e6d0b6cbf","Banadir","Mogadishu-Daynile","other","45.252209370955825","2.073587542399764"
"d2c04258-99cd-40bf-aefe-7a0dd8541104","Banadir","Mogadishu-Daynile","other","45.251563880592585","2.0736412703990936"
"1f28b2ca-8c51-4112-9c03-7da517fda31d","Bari","Qardho","other","49.07616798","9.48462736"
"24d4dc15-e1eb-47ba-bfcc-d594ad6d2583","Bay","Buur Hakaba","NA-3806-E14-004","44.1066648","2.7958941"
"d0b445b8-c48d-4e60-9feb-163951c30b41","Bay","Buur Hakaba","NA-3806-E14-004","44.1066603","2.7959584"
"60cea9ed-7513-4926-9491-3580c37aaff0","Bay","Buur Hakaba","NA-3806-E14-004","44.1066237","2.7958917"
"67bd2606-9b3c-46ef-9271-7a4115af8060","Bay","Buur Hakaba","NA-3806-G14-006","44.1066547","2.7958929"
"f799c79c-6a90-476b-8669-f1e23715e2f7","Bay","Buur Hakaba","NA-3806-E14-004","44.1067067","2.7958372"
"c87387ec-a1e2-43c5-8f18-cf83007ac7b5","Bari","Qardho","other","49.07622662","9.48503444"
"bb51a0b6-2593-411e-9981-3b414e33ced2","Lower Juba","Kismayo","other","42.52816762086542","-0.3606648363914319"
"f6d0d34e-0a13-4c54-8a08-12ab36dadd75","Lower Juba","Kismayo","other","42.52829788323031","-0.36058496202270435"
"85cc8c99-694a-40a2-8f42-c0b4146c2b87","Lower Juba","Kismayo","other","42.532468974847475","-0.34929476205251775"
"9b661e8f-1338-45db-8524-1d657bc7e448","Lower Juba","Kismayo","other","42.532469106578084","-0.3492416109144299"
"a4963100-ff3e-487b-a045-4f88d53633ef","Lower Juba","Kismayo","other","42.53245295235344","-0.34931597412642795"
"ea0e0fa9-d500-4962-a6a4-7829c2432ec8","Lower Juba","Kismayo","other","42.53242614978996","-0.34926214247676646"
"88e2dbbe-543a-4c83-a43d-90db1f6ac9ac","Lower Juba","Kismayo","other","42.53240368516506","-0.34899381304946603"
"f5d8fd90-37e9-473c-9e32-b701fca77006","Lower Juba","Kismayo","other","42.535093404358264","-0.3572983106498196"
"135c693d-3c7c-4d27-a6e2-b4b18f6f6645","Lower Juba","Kismayo","other","42.53509205251479","-0.35728786814449914"
"3247e44a-6247-4686-8d1f-3864bf441cfb","Lower Juba","Kismayo","other","42.53308359003537","-0.3572294077143192"
"4cc39ef1-9ad2-49d4-b9cd-fb53cbafc4b5","Lower Juba","Kismayo","other","42.53267033924829","-0.3565354670448626"
"1086436b-e35b-4910-90e2-63291c5dad8f","Lower Juba","Kismayo","other","42.532711773622076","-0.3565763620309465"
"8c2a07f8-0042-4292-8208-c401dee0c44a","Bari","Qardho","other","49.07560729","9.48666562"
"1d0a6173-fb3c-4073-b60d-8789be53071a","Bari","Qardho","other","49.0756796","9.4852805"
"8624a4d5-4dd6-416e-80d1-52470b1bd6cb","Bari","Qardho","other","49.074931","9.4846729"
"fd671085-00c1-4273-a321-6e6727519b31","Bari","Qardho","other","49.0752725","9.484458"
"0f1dc289-1703-4bc5-9fe1-883f88fc31d9","Bari","Qardho","other","49.0758507","9.4849077"
"8b265b4e-0b41-412f-88dd-d9e413d2a932","Bari","Bossaso","NC-3901-T26-001","49.17855454","11.27898336"
"2050cd09-7f88-4a22-b373-0e026c745aac","Bari","Qardho","NC-3909-M24-003","49.07481176778674","9.484133454971015"
"a752e8cd-a2f9-4aa0-a972-9dead74fd0a9","Bari","Qardho","other","49.07645051","9.48484824"
"fcf61197-87fa-4207-8421-652b5de0eecc","Bari","Qardho","other","49.07605169","9.48543397"
"8ba5eff2-23ee-48cf-a93d-3f551db16a77","Bari","Qardho","NC-3909-M24-003","49.07542993314564","9.483293043449521"
"d584ba08-02e4-4e1c-a733-06c5f0b9758c","Bari","Qardho","other","49.07463155686855","9.48514343239367"
"15ed6a38-33cb-4a85-80b8-bbc1af2366c3","Bari","Qardho","other","49.07471302896738","9.484610804356635"
"d2c4e880-26f2-4978-bcdc-b8000891739c","Bari","Qardho","NC-3909-M24-003","49.07469048164785","9.484241749159992"
"d82f2269-32cd-42e4-b91a-908a526a5179","Bari","Qardho","other","49.08951579","9.50750933"
"0f4f529d-df02-43d1-ba3d-f1ecd61d3e35","Bari","Qardho","NC-3909-M24-003","49.089386723935604","9.507601065561175"
"844d018d-a29e-46c0-8f99-a5489649b820","Bari","Qardho","other","49.0897018","9.5076068"
"cf26652e-3778-49c2-8e65-176988aebe3d","Lower Juba","Kismayo","other","42.5280768","-0.3605595"
"01c4e8af-dbd8-4c7e-9ba5-9a3694894dd9","Lower Juba","Kismayo","SA-3801-J13-001","42.5325587","-0.3492142"
"0cab984e-08b1-4e4d-9d12-3d51740d2776","Lower Juba","Kismayo","other","42.532581","-0.3492799"
"75a342dc-94ad-4ecb-8ee6-c96a0fbcc8f2","Lower Juba","Kismayo","other","42.532548","-0.3493123"
"35721b4f-a80d-4933-b491-9988b855c10a","Lower Juba","Kismayo","other","42.5325966","-0.3493666"
"d4b05ecc-41af-4383-b544-b1ba6058fcfb","Lower Juba","Kismayo","other","42.53285","-0.3492647"
"27883cc7-1ac0-4082-a97a-7e99bc368435","Lower Juba","Kismayo","other","42.5490149","-0.3659562"
"fd570baa-850c-4e17-a876-ed4ec5334b43","Lower Juba","Kismayo","other","42.5491541","-0.3657662"
"ca5f137a-b6b2-4b20-bd04-17e1684e82f2","Lower Juba","Kismayo","other","42.5489367","-0.3657042"
"b8957e32-2f5e-4ab3-a46e-01524ae44979","Lower Juba","Kismayo","other","42.5487524","-0.3659164"
"dba96b18-9735-4320-8323-b20ad5e49613","Lower Juba","Kismayo","other","42.5487531","-0.3658409"
"a5f37335-ba7b-4cdc-b4c4-b30db873306d","Lower Juba","Kismayo","other","42.528149","-0.3607821"
"1724556d-f688-4bc8-a110-54994a0f7cfa","Lower Juba","Kismayo","other","42.5281932","-0.3607699"
"41b3f9cd-456e-416d-9057-27c7260cc033","Bakool","Waajid","NA-3801-E28-003","43.2429239","3.8115882"
"71a9046e-ddf3-4754-bfac-3e563acdc384","Bakool","Waajid","NA-3801-E28-003","43.2433865","3.8098893"
"1fc83711-3a65-4203-8ece-52f0660fff14","Bakool","Waajid","NA-3801-E28-003","43.2441502","3.8112331"
"f88d3b6f-2910-4e31-8f30-0f08fdd4f93f","Bakool","Waajid","NA-3801-E28-003","43.2442049","3.8112642"
"5962db62-a195-482d-8060-693576fd2b28","Bakool","Waajid","NA-3801-E28-003","43.2459457","3.8122332"
"e3dc1d3e-3ca7-4d53-8ddd-da2651808a7c","Bakool","Waajid","NA-3801-E28-003","43.244328","3.8118753"
"016646bf-03ad-4d36-ad4c-9755edc3c307","Bakool","Waajid","NA-3801-E28-003","43.25175526","3.80949821"
"51c3b2af-1218-410f-9a02-d7b086b87ae2","Bakool","Waajid","NA-3801-E28-003","43.2442672","3.8107356"
"4bce7523-515e-4ccc-960f-0357dab1cedb","Bakool","Waajid","NA-3801-E28-003","43.2471105","3.8103074"
"99886f80-49b8-4ca9-934e-bff53415bede","Bakool","Waajid","NA-3801-E28-003","43.24755851","3.80956129"
"fb28cdf2-62d2-4a4d-abd8-d88d09134c4d","Bakool","Waajid","NA-3801-E28-003","43.2443592","3.8108338"
"91c774ca-ffbd-4b31-8380-43fbe5508f3b","Bakool","Waajid","NA-3801-E28-003","43.2471434","3.8098554"
"c6afc362-7c29-44a9-8e25-f9c04d92e0fc","Bakool","Waajid","NA-3801-E28-003","43.2468965","3.8102515"
"aff227c2-d63c-4c0f-829e-61409cf8bfd2","Bakool","Waajid","NA-3801-E28-003","43.244171","3.8109161"
"0ef407ea-172e-475c-9fa1-45a3a60ad382","Bakool","Waajid","NA-3801-E28-003","43.2469549","3.81000295"
"eadff884-7e0b-4514-8b90-c95e092cd726","Bakool","Waajid","NA-3801-E28-003","43.2469383","3.8101457"
"168754e8-9ffd-4d82-861d-e33ccc16cb27","Bakool","Waajid","NA-3801-E28-003","43.2443021","3.81078"
"e96ae5d7-2a96-4cc5-aaa5-ab0e1cf7ac46","Bakool","Waajid","NA-3801-E28-003","43.24702928","3.80978633"
"01fa76b3-c4b8-4af8-b200-f648e7e04577","Bakool","Waajid","NA-3801-E28-003","43.2467095","3.8100767"
"45f5a492-ea0d-4314-a58b-cfb5670d8289","Bakool","Waajid","NA-3801-E28-003","43.2443586","3.8107624"
"579979c0-2230-400e-b3c6-170640ebf2cb","Bakool","Waajid","NA-3801-E28-003","43.2469893","3.8102792"
"ecfd3319-8bb8-482d-a077-a70ee386344e","Bakool","Waajid","NA-3801-E28-003","43.2470498","3.8095299"
